"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"B0554";"B0555";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0555";"B0556";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0557";"B0179";1;"Berlin";0,00418112264783682;0;634;0;0;0
"B0558";"B0559";2;"Berlin";0,00126184965183325;0;634;0;0;0
"B0559";"B0560";2;"Berlin";0,00104217222594446;0;634;0;0;0
"B0560";"B0561";2;"Berlin";0,000827043025051014;0;634;0;0;0
"B0561";"B0562";2;"Berlin";0,000622630694389532;0;634;0;0;0
"B0562";"B0563";1;"Berlin";0,00072664887185694;0;634;0;0;0
"B0562";"B0576";1;"Berlin";0,000594279478122968;0;634;0;0;0
"B0563";"B0564";2;"Berlin";0,000819029485773491;0;634;0;0;0
"B0564";"B0565";2;"Berlin";0,000602212347128739;0;634;0;0;0
"B0565";"B0566";2;"Berlin";0,000395256272354763;0;634;0;0;0
"B0566";"B0567";2;"Berlin";0,000207417298284205;0;634;0;0;0
"B0567";"B0568";2;"Berlin";0,000126307724292511;0;634;0;0;0
"B0568";"B0569";2;"Berlin";0,000227000883602531;0;634;0;0;0
"B0569";"B0570";2;"Berlin";0,000424857877833467;0;634;0;0;0
"B0570";"B0571";2;"Berlin";0,000636586651402449;0;634;0;0;0
"B0571";"B0202";2;"Berlin";0,00152744950676705;0;634;0;0;0
"B0572";"B0573";2;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0573";"B0574";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0574";"B0575";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0576";"B0563";1;"Berlin";0,000796959151643363;0;634;0;0;0
"B0576";"B0577";1;"Berlin";0,000910490283221926;0;634;0;0;0
"B0577";"B0578";2;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0577";"B0583";1;"Berlin";0,001663249140752;0;634;0;0;0
"B0578";"B0579";2;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0579";"B0580";2;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0580";"B0581";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0581";"B0582";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0583";"B0576";1;"Berlin";0,00141734861543947;0;634;0;0;0
"B0583";"B0584";2;"Berlin";0,00227801272994425;0;634;0;0;0
"B0584";"B0182";2;"Berlin";0,00283299131768663;0;634;0;0;0
"B0585";"B0586";2;"Berlin";0,000263315220226773;0;634;0;0;0
"B0586";"B0587";2;"Berlin";0,0011911610109353;0;634;0;0;0
"B0587";"B0588";2;"Berlin";0,00206871546358794;0;634;0;0;0
"B0588";"B0451";2;"Berlin";0,00221276714026254;0;634;0;0;0
"B0589";"B0590";2;"Berlin";0,00242350952313222;0;634;0;0;0
"B0590";"B0591";2;"Berlin";0,0023780149972678;0;634;0;0;0
"B0591";"B0593";2;"Berlin";0,00149306800168845;0;634;0;0;0
"B0591";"B0603";1;"Berlin";0,00164253554720512;0;634;0;0;0
"B0592";"B0591";2;"Berlin";0,0013161445045515;0;634;0;0;0
"B0593";"B0594";2;"Berlin";0,000469737731301179;0;634;0;0;0
"B0594";"B0595";2;"Berlin";0,000329859864338909;0;634;0;0;0
"B0595";"B0596";2;"Berlin";0,00027200349617943;0;634;0;0;0
"B0596";"B0597";2;"Berlin";0,000300250367203186;0;634;0;0;0
"B0597";"B0587";2;"Berlin";0,00122597549430052;0;634;0;0;0
"B0598";"B0599";3;"Berlin";0,00192680681021942;0;634;0;0;0
"B0599";"B0600";1;"Berlin";0,00100104441696394;0;634;0;0;0
"B0599";"B0622";1;"Berlin";0,00117803236263321;0;634;0;0;0
"B0599";"B0625";1;"Berlin";0,00151062274030074;0;634;0;0;0
"B0600";"B0601";1;"Berlin";0,00016148960813451;0;634;0;0;0
"B0601";"B0602";1;"Berlin";0,000314294009294092;0;634;0;0;0
"B0602";"B0591";1;"Berlin";0,00142352496633444;0;634;0;0;0
"B0603";"B0604";1;"Berlin";0,000753002622046887;0;634;0;0;0
"B0604";"B0605";1;"Berlin";0,000564223663940275;0;634;0;0;0
"B0605";"B0606";1;"Berlin";0,000402009777061566;0;634;0;0;0
"B0606";"B0607";1;"Berlin";0,000300979030201284;0;634;0;0;0
"B0607";"B0608";1;"Berlin";0,000653008312808449;0;634;0;0;0
"B0608";"B0609";1;"Berlin";0,000624777663524121;0;634;0;0;0
"B0608";"B0620";2;"Berlin";0,00106390409567354;0;634;0;0;0
"B0608";"B0628";1;"Berlin";0,000845522216812053;0;634;0;0;0
"B0609";"B0610";2;"Berlin";0,000144429160935351;0;634;0;0;0
"B0609";"B0620";1;"Berlin";0,000657465783748079;0;634;0;0;0
"B0610";"B0611";2;"Berlin";9,91924292002183e-05;0;634;0;0;0
"B0611";"B0612";2;"Berlin";0,000228853669300463;0;634;0;0;0
"B0612";"B0613";2;"Berlin";0,0011004924481665;0;634;0;0;0
"B0613";"B0177";2;"Berlin";0,00237924339878235;0;634;0;0;0
"B0613";"B0614";1;"Berlin";0,0011679547166198;1;634;3;0,00946372239747634;1,1053199210913e-05
"B0614";"B0615";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0615";"B0616";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0617";"B0618";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0618";"B0619";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0620";"B0621";2;"Berlin";0,00117483580311508;0;634;0;0;0
"B0621";"B0587";2;"Berlin";0,00168640370087148;0;634;0;0;0
"B0622";"B0623";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0623";"B0624";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0625";"B0622";1;"Berlin";0,000797356365046658;0;634;0;0;0
"B0625";"B0626";2;"Berlin";0,00105494092700138;0;634;0;0;0
"B0626";"B0627";2;"Berlin";0,000962205626944361;0;634;0;0;0
"B0627";"B0628";1;"Berlin";0,000802152300387331;0;634;0;0;0
"B0628";"B0630";1;"Berlin";0,000329914229087262;0;634;0;0;0
"B0629";"B0628";1;"Berlin";0,000329914229087262;1;634;1;0,00315457413249211;1,04073889301976e-06
"B0630";"B0608";1;"Berlin";0,000515607987724791;0;634;0;0;0
"B0631";"B0627";1;"Berlin";0,00065692301311532;0;634;0;0;0
"B0632";"B0631";1;"Berlin";0,000388857892213819;0;634;0;0;0
"B0632";"B0633";1;"Berlin";0,000458802963650414;0;634;0;0;0
"B0633";"B0613";1;"Berlin";0,00119020173618208;0;634;0;0;0
"B0634";"B0635";1;"Berlin";0,000213447309968186;0;634;0;0;0
"B0635";"B0306";1;"Berlin";0,00055475203137862;0;634;0;0;0
