"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"M0027";"M0028";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0028";"M0029";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0029";"M0030";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0030";"M0031";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0031";"M0032";1;"München";0,00338580495477867;1;379;9;0,0474934036939314;0,000160803401546216
"M0032";"M0022";1;"München";0,00570374179692933;1;379;10;0,0527704485488127;0,000300989013030571
"M0033";"M0034";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0034";"M0035";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0035";"M0036";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0036";"M0037";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0037";"M0038";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0038";"M0039";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0039";"M0040";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0040";"M0041";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0041";"M0011";1;"München";0,0103045808681306;1;379;9;0,0474934036939314;0,000489399619066887
"M0043";"M0044";1;"München";0,00174735497456994;0;379;0;0;0
"M0044";"M0045";1;"München";0,00136507508064159;0;379;0;0;0
"M0045";"M0046";1;"München";0,000987736524942642;0;379;0;0;0
"M0046";"M0047";1;"München";0,000627468046763413;0;379;0;0;0
"M0047";"M0048";1;"München";0,000373048050637052;0;379;0;0;0
"M0048";"M0049";1;"München";0,00033370706418707;0;379;0;0;0
"M0049";"M0050";1;"München";0,000478960472556497;0;379;0;0;0
"M0050";"M0051";1;"München";0,000729962486106908;0;379;0;0;0
"M0051";"M0052";1;"München";0,00127543488805266;0;379;0;0;0
"M0052";"M0081";2;"München";0,000989110765359777;0;379;0;0;0
"M0053";"M0054";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0054";"M0055";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0055";"M0056";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0056";"M0057";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0057";"M0058";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0058";"M0059";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0059";"M0060";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0060";"M0061";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0061";"M0062";1;"München";0,00338580495477867;1;379;9;0,0474934036939314;0,000160803401546216
"M0062";"M0063";1;"München";0,00377392461206901;1;379;10;0,0527704485488127;0,000199151694568286
"M0063";"M0064";1;"München";0,00415988804904107;1;379;11;0,0580474934036939;0,000241471074086817
"M0064";"M0065";1;"München";0,00657819274657846;1;379;12;0,0633245382585752;0,00041656101825299
"M0065";"M0066";1;"München";0,0100130526859196;0;379;0;0;0
"M0065";"M0118";1;"München";0,00772317124930303;0;379;0;0;0
"M0066";"M0067";1;"München";0,017361879060412;0;379;0;0;0
"M0066";"M0092";2;"München";0,00705936976228361;0;379;0;0;0
"M0067";"M0091";7;"München";0,0211016347950623;0;379;0;0;0
"M0068";"M0069";6;"München";0,0233546949193508;0;379;0;0;0
"M0069";"M0067";6;"München";0,0219877061542839;0;379;0;0;0
"M0070";"M0071";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0071";"M0072";1;"München";0,00312426301427959;1;379;2;0,0105540897097625;3,29737521295999e-05
"M0072";"M0066";2;"München";0,00853206454484665;0;379;0;0;0
"M0072";"M0079";1;"München";0,00410596177229529;0;379;0;0;0
"M0073";"M0074";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0074";"M0075";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0075";"M0076";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0076";"M0077";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0077";"M0078";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0078";"M0072";1;"München";0,00392637697267963;1;379;6;0,0316622691292876;0,00012431800441202
"M0079";"M0080";1;"München";0,00218153513823068;0;379;0;0;0
"M0080";"M0052";1;"München";0,00183326063557188;0;379;0;0;0
"M0081";"M0082";2;"München";0,000340240015044257;0;379;0;0;0
"M0082";"M0083";2;"München";0,000454301502952302;0;379;0;0;0
"M0083";"M0084";2;"München";0,000671450857505719;0;379;0;0;0
"M0084";"M0085";2;"München";0,000988999220629032;0;379;0;0;0
"M0085";"M0086";2;"München";0,00135609572981615;0;379;0;0;0
"M0086";"M0087";2;"München";0,00173451239567423;0;379;0;0;0
"M0087";"M0088";2;"München";0,00211773563599182;0;379;0;0;0
"M0088";"M0089";1;"München";0,0151275959630559;0;379;0;0;0
"M0088";"M0090";1;"München";0,0162309743290506;0;379;0;0;0
"M0089";"M0090";12;"München";0,0290480775439117;0;379;0;0;0
"M0089";"M0177";1;"München";0,0156709416643663;0;379;0;0;0
"M0090";"M0129";5;"München";0,0216890934037414;0;379;0;0;0
"M0090";"M0232";2;"München";0,0257506527696432;0;379;0;0;0
"M0090";"M0233";7;"München";0,0202282974842026;0;379;0;0;0
"M0090";"M0234";2;"München";0,0154212667530832;0;379;0;0;0
"M0091";"M0089";7;"München";0,0233231306191737;0;379;0;0;0
"M0092";"M0093";2;"München";0,00297456442393259;0;379;0;0;0
"M0093";"M0089";2;"München";0,0154985695461724;0;379;0;0;0
"M0094";"M0095";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0095";"M0096";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0096";"M0097";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0097";"M0098";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0098";"M0099";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0099";"M0100";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0100";"M0101";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0101";"M0102";1;"München";0,00299552907717005;1;379;8;0,0422163588390501;0,000126460330434619
"M0102";"M0103";1;"München";0,00417282537095075;1;379;9;0,0474934036939314;0,000198181679886843
"M0103";"M0108";1;"München";0,0053242470209121;1;379;14;0,0738786279683377;0,000393348064869496
"M0104";"M0105";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0105";"M0106";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0106";"M0107";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0107";"M0103";1;"München";0,00318365929993995;1;379;4;0,0211081794195251;6,7201251713772e-05
"M0108";"M0109";1;"München";0,00568217959374653;1;379;15;0,079155672823219;0,000449776748845372
"M0109";"M0110";1;"München";0,00605736192912719;1;379;16;0,0844327176781003;0,000511439529636069
"M0110";"M0111";1;"München";0,00643038804418958;1;379;17;0,0897097625329815;0,000576868584439171
"M0111";"M0068";1;"München";0,0164260235532346;1;379;18;0,0949868073878628;0,0015602555353996
"M0112";"M0113";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0113";"M0114";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0114";"M0115";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0115";"M0116";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0116";"M0117";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0117";"M0065";1;"München";0,00540736511375259;1;379;6;0,0316622691292876;0,000171209449511955
"M0118";"M0127";2;"München";0,00601644862090941;0;379;0;0;0
"M0119";"M0120";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0120";"M0121";1;"München";0,00060859318483444;1;379;2;0,0105540897097625;6,42314706949277e-06
"M0121";"M0122";1;"München";0,00101180638435274;1;379;3;0,0158311345646438;1,60180430240539e-05
"M0122";"M0123";1;"München";0,00141286336355276;1;379;4;0,0211081794195251;2,98229733731453e-05
"M0123";"M0124";1;"München";0,0018117641224345;1;379;5;0,0263852242744063;4,78038027027573e-05
"M0124";"M0125";1;"München";0,00220850866099796;1;379;6;0,0316622691292876;6,99263955988801e-05
"M0125";"M0126";1;"München";0,00260309697924314;1;379;7;0,0369393139841689;9,6156616647504e-05
"M0126";"M0118";1;"München";0,00472106990059142;1;379;8;0,0422163588390501;0,000199306381027606
"M0127";"M0128";2;"München";0,00547316965975171;0;379;0;0;0
"M0128";"M0129";2;"München";0,00939123034657878;0;379;0;0;0
"M0129";"M0242";3;"München";0,00672293074672893;0;379;0;0;0
"M0129";"M0286";4;"München";0,0110677160687591;0;379;0;0;0
"M0130";"M0131";2;"München";0,000876887315258764;1;379;1;0,00527704485488127;4,62737369529691e-06
"M0131";"M0132";1;"München";0,00189775624227065;0;379;0;0;0
"M0132";"M0135";1;"München";0,0019116099578156;0;379;0;0;0
"M0133";"M0134";1;"München";0,00020322376499786;1;379;1;0,00527704485488127;1,07242092347156e-06
"M0134";"M0132";1;"München";0,00122409269200975;1;379;2;0,0105540897097625;1,29191840845356e-05
"M0135";"M0136";1;"München";0,00184086796287338;0;379;0;0;0
"M0136";"M0137";1;"München";0,00198633197609532;0;379;0;0;0
"M0137";"M0138";1;"München";0,00219282087471801;0;379;0;0;0
"M0138";"M0139";1;"München";0,00295899654434891;0;379;0;0;0
"M0139";"M0140";1;"München";0,00358225587774107;0;379;0;0;0
"M0139";"M0142";1;"München";0,00230910147270361;0;379;0;0;0
"M0140";"M0141";1;"München";0,00619533173493934;0;379;0;0;0
"M0141";"M0068";1;"München";0,0175332991007689;0;379;0;0;0
"M0141";"M0149";1;"München";0,00656555213831971;0;379;0;0;0
"M0141";"M0159";1;"München";0,00474697544479033;0;379;0;0;0
"M0142";"M0143";1;"München";0,000917076438369652;0;379;0;0;0
"M0143";"M0144";1;"München";0,000812841154483483;0;379;0;0;0
"M0144";"M0145";1;"München";0,00084126732567947;0;379;0;0;0
"M0145";"M0146";1;"München";0,000938117554975533;0;379;0;0;0
"M0146";"M0147";1;"München";0,00112490014004651;0;379;0;0;0
"M0147";"M0148";1;"München";0,00371772952016692;0;379;0;0;0
"M0148";"M0178";2;"München";0,00385972561237696;0;379;0;0;0
"M0148";"M0179";1;"München";0,00436289094147062;0;379;0;0;0
"M0148";"M0181";1;"München";0,00326295955268118;0;379;0;0;0
"M0148";"M0219";1;"München";0,00436289094147062;0;379;0;0;0
"M0149";"M0150";1;"München";0,00442751273606301;0;379;0;0;0
"M0150";"M0151";1;"München";0,00372403751470518;0;379;0;0;0
"M0150";"M0166";2;"München";0,00319995153964842;0;379;0;0;0
"M0151";"M0152";1;"München";0,00290079901450836;0;379;0;0;0
"M0152";"M0153";2;"München";0,00316380655475948;0;379;0;0;0
"M0153";"M0148";2;"München";0,00480179297093552;0;379;0;0;0
"M0153";"M0154";1;"München";0,00193432401202557;0;379;0;0;0
