ID.Source;Name.Source;ID.Target;Name.Target;Linie;Color;City;Type;Service;Direktionalität;Scope;Scope_connects_to;last_checked
H0114;Langenhagen;H0115;Langenhagen / Kurt-Schuhmacher-Allee;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0115;Langenhagen / Kurt-Schuhmacher-Allee;H0116;Langenhangen / Zentrum;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0116;Langenhangen / Zentrum;H0117;Langenhagen / Langenforther Platz;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0117;Langenhagen / Langenforther Platz;H0118;Langenhagen / Angerstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0118;Langenhagen / Angerstr.;H0119;Berliner Platz;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0119;Berliner Platz;H0120;Wiesenau;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0120;Wiesenau;H0121;Alter Flughafen;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0121;Alter Flughafen;H0122;Kabelkamp;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0122;Kabelkamp;H0123;Windausstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0123;Windausstr.;H0124;Büttnerstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0124;Büttnerstr.;H0125;Niedersachsenring;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0125;Niedersachsenring;H0126;Dragonerstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0126;Dragonerstr.;H0127;Vahrenwalder Platz;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0127;Vahrenwalder Platz;H0128;Werderstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0128;Werderstr.;H0196;Hauptbahnhof;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0126;Dragonerstr.;H0127;Vahrenwalder Platz;8;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0127;Vahrenwalder Platz;H0128;Werderstr.;8;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0128;Werderstr.;H0196;Hauptbahnhof;8;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0124;Büttnerstr.;H0125;Niedersachsenring;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0125;Niedersachsenring;H0126;Dragonerstr.;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0126;Dragonerstr.;H0127;Vahrenwalder Platz;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0127;Vahrenwalder Platz;H0128;Werderstr.;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0128;Werderstr.;H0196;Hauptbahnhof;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0129;Alte Heide;H0130;Bahnstrift;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0130;Bahnstrift;H0131;Tempelhofweg;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0131;Tempelhofweg;H0132;Zehlendorfweg;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0132;Zehlendorfweg;H0133;Papenwinkel;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0133;Papenwinkel;H0134;Vahrenheider Markt;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0134;Vahrenheider Markt;H0135;Reiterstadium;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0135;Reiterstadium;H0136;Großer Kolonnenweg;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0136;Großer Kolonnenweg;H0124;Büttnerstr.;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0113;Wiehbergstr.;H0183;Am Brabrinke;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0183;Am Brabrinke;H0184;Laatzen / Birkenstr.;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0184;Laatzen / Birkenstr.;H0185;Laatzen / Eichstr. (Bahnhof);2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0113;Wiehbergstr.;H0183;Am Brabrinke;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0183;Am Brabrinke;H0184;Laatzen / Birkenstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0184;Laatzen / Birkenstr.;H0185;Laatzen / Eichstr. (Bahnhof);1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0185;Laatzen / Eichstr. (Bahnhof);H0186;Laatzen / aquaLaatzium;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0186;Laatzen / aquaLaatzium;H0187;Laatzen / Krankenhaus;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0187;Laatzen / Krankenhaus;H0188;Laatzen / Neuer Schlag;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0188;Laatzen / Neuer Schlag;H0189;Laatzen / Ginsterweg;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0189;Laatzen / Ginsterweg;H0190;Rethen / Steinfeld;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0190;Rethen / Steinfeld;H0191;Rethen / Nord;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0191;Rethen / Nord;H0192;Rethen;2;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0185;Laatzen / Eichstr. (Bahnhof);H0193;Laatzen / Park der Sinne;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0193;Laatzen / Park der Sinne;H0194;Laatzen / Zentrum;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0194;Laatzen / Zentrum;H0137;Laatzen;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0137;Laatzen;H0138;Laatzen / Rethener Winkel;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0138;Laatzen / Rethener Winkel;H0191;Rethen / Nord;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0191;Rethen / Nord;H0139;Rethen / Bf.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0139;Rethen / Bf.;H0140;Rethen / Galgenbergweg;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0140;Rethen / Galgenbergweg;H0141;Gleidingen / Orpheusweg;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0141;Gleidingen / Orpheusweg;H0142;Gleidingen / Thorstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0142;Gleidingen / Thorstr.;H0143;Gleidingen / Am Leinkamp;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0143;Gleidingen / Am Leinkamp;H0144;Heisede / Marienburger Str.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0144;Heisede / Marienburger Str.;H0145;Heisede / Langer Kamp;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0145;Heisede / Langer Kamp;H0146;Sarstedt / Am Boksberg;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0146;Sarstedt / Am Boksberg;H0147;Sarstedt / Röntgenstr.;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0147;Sarstedt / Röntgenstr.;H0148;Sarstedt;1;red;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0102;Aegidientorplatz;H0149;Marienstr.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0149;Marienstr.;H0150;Braunschweiger Platz;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0102;Aegidientorplatz;H0149;Marienstr.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0149;Marienstr.;H0150;Braunschweiger Platz;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0102;Aegidientorplatz;H0149;Marienstr.;11;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0149;Marienstr.;H0150;Braunschweiger Platz;11;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0102;Aegidientorplatz;H0149;Marienstr.;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0149;Marienstr.;H0150;Braunschweiger Platz;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0102;Aegidientorplatz;H0149;Marienstr.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0149;Marienstr.;H0150;Braunschweiger Platz;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0150;Braunschweiger Platz;H0151;Freundallee;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0151;Freundallee;H0152;Kerstingstr.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0152;Kerstingstr.;H0153;Kinderkrankenhaus a. d. Bult;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0153;Kinderkrankenhaus a. d. Bult;H0154;Zuschlagstr.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0154;Zuschlagstr.;H0155;Bünteweg / TiHo;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0155;Bünteweg / TiHo;H0156;August-Madsack-Str.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0156;August-Madsack-Str.;H0157;Seehorster Allee;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0157;Seehorster Allee;H0158;Emslandstr.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0158;Emslandstr.;H0159;Brabeckstr.;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0159;Brabeckstr.;H0160;Feldbuschwende;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0160;Feldbuschwende;H0161;Kronsberg;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0161;Kronsberg;H0162;Krügerskamp;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0162;Krügerskamp;H0163;Stockholmer Allee;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0163;Stockholmer Allee;H0164;Messe / Ost;6;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0150;Braunschweiger Platz;H0151;Freundallee;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0151;Freundallee;H0152;Kerstingstr.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0152;Kerstingstr.;H0153;Kinderkrankenhaus a. d. Bult;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0153;Kinderkrankenhaus a. d. Bult;H0154;Zuschlagstr.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0154;Zuschlagstr.;H0155;Bünteweg / TiHo;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0155;Bünteweg / TiHo;H0156;August-Madsack-Str.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0156;August-Madsack-Str.;H0157;Seehorster Allee;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0157;Seehorster Allee;H0158;Emslandstr.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0158;Emslandstr.;H0159;Brabeckstr.;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0159;Brabeckstr.;H0160;Feldbuschwende;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0160;Feldbuschwende;H0161;Kronsberg;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0161;Kronsberg;H0162;Krügerskamp;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0162;Krügerskamp;H0163;Stockholmer Allee;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0163;Stockholmer Allee;H0164;Messe / Ost;16;yellow;Hannover;Tram;3;bidirektional;internal;NA;pre 2020-11-30
H0150;Braunschweiger Platz;H0165;Clausewitzstr.;11;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0150;Braunschweiger Platz;H0165;Clausewitzstr.;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0150;Braunschweiger Platz;H0165;Clausewitzstr.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0165;Clausewitzstr.;H0166;Hannover Congress Centrum;11;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0166;Hannover Congress Centrum;H0167;Zoo;11;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0165;Clausewitzstr.;H0168;Kantplatz;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0168;Kantplatz;H0169;Uhlhornstr.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0169;Uhlhornstr.;H0170;Nackenberg;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0165;Clausewitzstr.;H0168;Kantplatz;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0168;Kantplatz;H0169;Uhlhornstr.;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0169;Uhlhornstr.;H0170;Nackenberg;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0170;Nackenberg;H0171;Bahnhof Karl-Wiechert-Allee;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0171;Bahnhof Karl-Wiechert-Allee;H0172;Misburger Str.;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0172;Misburger Str.;H0173;Medizinische Hochschule;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0173;Medizinische Hochschule;H0174;Roderbruchmarkt;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0174;Roderbruchmarkt;H0175;Roderbruch;4;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0170;Nackenberg;H0176;Annastift;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0176;Annastift;H0177;Bleekstr.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0177;Bleekstr.;H0178;Saarbrückener Str.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0178;Saarbrückener Str.;H0179;Großer Hillen;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0179;Großer Hillen;H0180;Tiergarten;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0180;Tiergarten;H0181;Ostfeldstr.;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0181;Ostfeldstr.;H0182;Königsberger Ring;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
H0182;Königsberger Ring;H0195;Anderten;5;yellow;Hannover;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0001;Zwätzen, Schleife;J0002;Zwätzen;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0002;Zwätzen;J0003;Löbstedt;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0003;Löbstedt;J0004;Naumburger Str.;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0004;Naumburger Str.;J0005;Stifterstr.;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0005;Stifterstr.;J0006;Altenburger Str.;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0006;Altenburger Str.;J0007;An der Eule;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0007;An der Eule;J0008;Kieshügel;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0008;Kieshügel;J0009;Scharnhorststr.;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0009;Scharnhorststr.;J0010;Nordschule;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0010;Nordschule;J0011;Spittelplatz;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0011;Spittelplatz;J0012;Universität;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0012;Universität;J0013;Stadtzentrum;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0001;Zwätzen, Schleife;J0002;Zwätzen;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0002;Zwätzen;J0003;Löbstedt;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0003;Löbstedt;J0004;Naumburger Str.;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0004;Naumburger Str.;J0005;Stifterstr.;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0005;Stifterstr.;J0006;Altenburger Str.;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0006;Altenburger Str.;J0007;An der Eule;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0007;An der Eule;J0008;Kieshügel;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0008;Kieshügel;J0009;Scharnhorststr.;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0009;Scharnhorststr.;J0010;Nordschule;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0010;Nordschule;J0011;Spittelplatz;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0011;Spittelplatz;J0012;Universität;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0012;Universität;J0013;Stadtzentrum;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0001;Zwätzen, Schleife;J0002;Zwätzen;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0002;Zwätzen;J0003;Löbstedt;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0003;Löbstedt;J0004;Naumburger Str.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0004;Naumburger Str.;J0005;Stifterstr.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0005;Stifterstr.;J0006;Altenburger Str.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0006;Altenburger Str.;J0007;An der Eule;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0007;An der Eule;J0008;Kieshügel;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0008;Kieshügel;J0009;Scharnhorststr.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0009;Scharnhorststr.;J0010;Nordschule;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0010;Nordschule;J0011;Spittelplatz;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0011;Spittelplatz;J0012;Universität;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0012;Universität;J0013;Stadtzentrum;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0014;Jena-Ost;J0015;Löbichauer Str.;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0015;Löbichauer Str.;J0016;An der Trebe;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0016;An der Trebe;J0017;Jenzigweg;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0017;Jenzigweg;J0018;Ostschule;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0018;Ostschule;J0019;Schlippenstraße;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0019;Schlippenstraße;J0020;Geschwister-Scholl-Str.;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0020;Geschwister-Scholl-Str.;J0021;Steinweg;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0021;Steinweg;J0013;Stadtzentrum;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0014;Jena-Ost;J0015;Löbichauer Str.;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0015;Löbichauer Str.;J0016;An der Trebe;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0016;An der Trebe;J0017;Jenzigweg;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0017;Jenzigweg;J0018;Ostschule;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0018;Ostschule;J0019;Schlippenstraße;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0019;Schlippenstraße;J0020;Geschwister-Scholl-Str.;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0020;Geschwister-Scholl-Str.;J0021;Steinweg;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0021;Steinweg;J0013;Stadtzentrum;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0022;Ernst-Abbe-Platz;J0013;Stadtzentrum;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0022;Ernst-Abbe-Platz;J0013;Stadtzentrum;33;dark yellow;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0022;Ernst-Abbe-Platz;J0013;Stadtzentrum;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0023;Paradiesbahnhof;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0023;Paradiesbahnhof;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0023;Paradiesbahnhof;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0023;Paradiesbahnhof;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0024;Paradiesbahnhof West;2;brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0013;Stadtzentrum;J0024;Paradiesbahnhof West;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0023;Paradiesbahnhof;J0025;Jenertal;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0023;Paradiesbahnhof;J0025;Jenertal;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0023;Paradiesbahnhof;J0025;Jenertal;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0023;Paradiesbahnhof;J0025;Jenertal;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0025;Jenertal;J0026;Sportforum;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0025;Jenertal;J0026;Sportforum;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0025;Jenertal;J0026;Sportforum;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0025;Jenertal;J0026;Sportforum;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0026;Sportforum;J0027;Sparkassen Arena;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0026;Sportforum;J0027;Sparkassen Arena;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0026;Sportforum;J0027;Sparkassen Arena;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0026;Sportforum;J0027;Sparkassen Arena;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0027;Sparkassen Arena;J0028;Burgaupark;4;red;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0027;Sparkassen Arena;J0028;Burgaupark;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0027;Sparkassen Arena;J0028;Burgaupark;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0027;Sparkassen Arena;J0028;Burgaupark;35;orange;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0028;Burgaupark;J0029;Lobeda;1;yellow;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0028;Burgaupark;J0029;Lobeda;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0028;Burgaupark;J0029;Lobeda;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0029;Lobeda;J0030;Platanenstr.;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0030;Platanenstr.;J0031;Universitätsklinikum;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0031;Universitätsklinikum;J0032;Richard-Sorge-Str.;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0032;Richard-Sorge-Str.;J0033;Schlegelstr.;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0033;Schlegelstr.;J0034;Lobeda-Ost;5;pink;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0030;Platanenstr.;J0031;Universitätsklinikum;34;light brown;Jena;Tram;1;bidirektional;internal;NA;pre 2020-11-30
J0031;Universitätsklinikum;J0032;Richard-Sorge-Str.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
J0032;Richard-Sorge-Str.;J0033;Schlegelstr.;34;light brown;Jena;Tram;2;bidirektional;internal;NA;pre 2020-11-30
